id,Region,Rooms,Area,Price,Street,Zip,City,Latitude,Longitude
1365,Zuerich,3.5,65,2895,Talackerstrasse 47,8152,Opfikon,47.42741775512695,8.561518669128418
1366,Zuerich,3.0,63,1520,Im Geissacker 53,8404,Winterthur,47.51420974731445,8.755001068115234
1367,Zuerich,4.5,98,2570,Robert-Sulzer-Gasse 4,8400,Winterthur,47.49491500854492,8.716140747070312
1368,Zuerich,2.5,68,2920,Bahnhofweg 1,8302,Kloten,47.4499626159668,8.582908630371094
1369,Zuerich,2.5,73,2570,Bahnhofweg 1,8302,Kloten,47.4499626159668,8.582908630371094
1370,Zuerich,2.5,75,3073,Kurfirstenstrasse 43,8002,Zuerich,47.35411071777344,8.52872085571289
1371,Zuerich,4.5,107,3100,Meiershofstrasse 9,8600,Duebendorf,47.39885711669922,8.615408897399902
1372,Zuerich,2.5,77,2250,Seidenstr. 12,8600,Duebendorf,47.404659271240234,8.606596946716309
1373,Zuerich,3.0,62,2132,Dorfstr. 12,8037,Zuerich,47.39414596557617,8.523874282836914
1374,Zuerich,2.5,49,2738,Hohlstrasse 104,8004,Zuerich,47.37917709350586,8.522705078125
1375,Zuerich,3.5,72,1740,Alte Poststr. 1,8172,Niederglatt ZH,47.490474700927734,8.501734733581543
1376,Zuerich,2.5,64,1910,Waldeggstrasse 14,8405,Winterthur,47.4826774597168,8.757678031921387
1377,Zuerich,1.0,28,778,Brunnenwiesenstr. 5,8108,Daellikon,47.44350814819336,8.441405296325684
1378,Zuerich,2.5,62,1629,Spitalstrasse 76,8952,Schlieren,47.39667510986328,8.427978515625
1379,Zuerich,5.0,96,1990,Ueberlandstrasse 453,8051,Zuerich,47.4061393737793,8.59299087524414
1380,Zuerich,1.5,37,1330,Wannerstr. 47,8045,Zuerich,47.356929779052734,8.517558097839355
1381,Zuerich,4.5,126,2909,Zentralstr. 6,8953,Dietikon,47.40494155883789,8.400984764099121
1382,Zuerich,2.5,105,4920,Zeunerstrasse 11,8037,Zuerich,47.39268112182617,8.527177810668945
1383,Zuerich,4.0,68,1680,Sindelenstrasse 13,8340,Hinwil,47.297218322753906,8.838617324829102
1384,Zuerich,3.5,98,2650,Rudolfstr. 23,8400,Winterthur,47.501834869384766,8.723559379577637
1385,Zuerich,2.5,79,2030,Margrit Rainer-Str. 13,8050,Zuerich,47.415748596191406,8.537668228149414
1386,Zuerich,3.5,71,1979,Bahnhofstr. 53,8902,Urdorf,47.38616180419922,8.427703857421875
1387,Zuerich,1.5,36,1754,Affolternstrasse 10,8050,Zuerich,47.41258239746094,8.544683456420898
1388,Zuerich,3.5,88,1864,Heiselstrasse 100,8155,Niederhasli,47.482444763183594,8.497204780578613
1389,Zuerich,3.5,79,2190,Im Langacker 19,8304,Wallisellen,47.409210205078125,8.606104850769043
1390,Zuerich,4.5,115,2950,Im Sunneberg 3,8345,Adetswil,47.338417053222656,8.840890884399414
1391,Zuerich,3.5,92,2920,Bahnhofweg 1,8302,Kloten,47.4499626159668,8.582908630371094
1392,Zuerich,3.5,70,1468,Meierwiesenstr. 39,8107,Buchs ZH,47.456851959228516,8.44112777709961
1393,Zuerich,4.5,130,3970,Zwirnerstrasse 78,8041,Zuerich,47.337982177734375,8.516444206237793
1394,Zuerich,4.5,111,2078,Seilerwis 5,8606,Greifensee,47.37136459350586,8.681567192077637
1395,Zuerich,3.5,77,1800,Muellerwis 8,8606,Greifensee,47.36962890625,8.680461883544922
1396,Zuerich,2.5,61,1420,Sonnenfeldstr. 10,8620,Wetzikon ZH,47.326141357421875,8.805994033813477
1397,Zuerich,3.5,78,1812,Gerichtshausstr. 1,8340,Hinwil,47.30427169799805,8.844438552856445
1398,Zuerich,3.5,94,1909,Bahnhofstrasse 152,8620,Wetzikon ZH,47.32651901245117,8.799555778503418
1399,Zuerich,5.5,125,2915,Ruemikerstrasse 2,8400,Winterthur,,
1400,Zuerich,2.5,68,3000,Nordstrasse 15,8180,Buelach,47.522823333740234,8.536430358886719
1401,Zuerich,3.5,112,3450,Zwirnerstrasse 78,8041,Zuerich,47.337982177734375,8.516444206237793
1402,Zuerich,1.0,25,1330,Witikonerstrasse 54,8032,Zuerich,47.361976623535156,8.568775177001953
1403,Zuerich,2.5,64,2015,Else-Zueblin-Strasse 78,8404,Winterthur,47.50330352783203,8.765666007995605
1404,Zuerich,2.5,67,2028,Ruetistrasse 60,8134,Adliswil,47.30659103393555,8.530336380004883
1405,Zuerich,4.0,69,2100,Schwandenacker 46,8052,Zuerich,47.42518615722656,8.53567123413086
1406,Zuerich,4.5,99,2210,Burstwiesenstrasse 69,8606,Greifensee,47.374488830566406,8.675932884216309
1407,Zuerich,3.5,88,2180,Tuefwisstrasse 17,8185,Winkel,47.49152374267578,8.554056167602539
1408,Zuerich,3.5,91,2950,Schneebelistr. 4,8048,Zuerich,47.384681701660156,8.483979225158691
1409,Zuerich,3.5,152,3850,Hoeflistrasse 43,8135,Langnau am Albis,47.292694091796875,8.536670684814453
1410,Zuerich,2.0,45,1840,Schuetzenweg 1,8604,Volketswil,47.39325714111328,8.678277015686035
1411,Zuerich,4.5,132,3000,Hintere Bahnhofstr. 6,8610,Uster,47.34917068481445,8.71834945678711
1412,Zuerich,3.5,76,1940,Preyenstr. 31,8623,Wetzikon ZH,47.32896041870117,8.821481704711914
1413,Zuerich,3.0,132,4810,Zollikerstr. 23,8008,Zuerich,47.363487243652344,8.555204391479492
1414,Zuerich,1.5,68,2035,Boulevard Lilienthal 54,8152,Glattpark (Opfikon),47.420677185058594,8.558995246887207
1415,Zuerich,4.5,101,2820,Poststr. 11,8134,Adliswil,47.313106536865234,8.524370193481445
1416,Zuerich,4.5,128,2670,Neunfornerstrasse 13,8475,Ossingen,47.61209487915039,8.732452392578125
1417,Zuerich,3.5,80,1930,Puentenweg 2,8184,Bachenbuelach,47.5056266784668,8.548422813415527
1418,Zuerich,4.5,100,2196,Ulmenstrasse 9,8636,Wald ZH,47.269447326660156,8.917490005493164
1419,Zuerich,1.0,46,2910,In der Au 6,8604,Volketswil,47.39046096801758,8.689180374145508
1420,Zuerich,3.0,84,1912,Bruendlerstr. 5,8330,Pfaeffikon ZH,47.36452865600586,8.795459747314453
1421,Zuerich,2.5,58,1650,Im Spaeten 31,8906,Bonstetten,47.31514358520508,8.474976539611816
1422,Zuerich,1.0,34,1495,Winterthurerstr. 85,8006,Zuerich,47.39104080200195,8.545096397399902
1423,Zuerich,3.5,77,1990,Im Bruenneli 15,8127,Forch,47.329463958740234,8.656089782714844
1424,Zuerich,4.5,108,2590,Alt-Ferrachstrasse 35c,8630,Rueti ZH,47.25352096557617,8.859225273132324
1425,Zuerich,5.5,120,3253,Bodenacherstrasse 77,8121,Benglen,47.36090087890625,8.639127731323242
1426,Zuerich,2.5,57,1700,Chilenwiesenstrasse 1,8108,Daellikon,47.44172286987305,8.440011024475098
1427,Zuerich,3.5,100,2900,Hagenholzstrasse 76,8050,Zuerich,47.41399383544922,8.556828498840332
1428,Zuerich,3.0,79,2555,Greifenseestr. 57,8050,Zuerich,47.409053802490234,8.557781219482422
1429,Zuerich,4.5,93,1645,Meierwiesenstr. 39,8107,Buchs ZH,47.456851959228516,8.44112777709961
1430,Zuerich,4.5,101,2119,Baechelacherstrasse 1,8132,Hinteregg,47.30861282348633,8.680893898010254
1431,Zuerich,3.5,70,2390,Eichhoehe 1,8634,Hombrechtikon,47.249122619628906,8.774213790893555
1432,Zuerich,4.0,80,2041,Burstwiesenstr. 12,8606,Greifensee,47.36915588378906,8.679952621459961
1433,Zuerich,2.0,70,3431,Baslerstrasse 77,8048,Zuerich,47.386112213134766,8.496638298034668
1434,Zuerich,3.5,113,4840,Badenerstr. 157,8004,Zuerich,47.374290466308594,8.521708488464355
1435,Zuerich,3.5,84,2001,Am Dorfbach 23,8308,Illnau,47.41209411621094,8.721267700195312
1436,Zuerich,2.5,61,2230,Zuerichstrasse 81,8910,Affoltern a. Albis,47.27742004394531,8.453557014465332
1437,Zuerich,3.5,110,1880,Boelstrasse 18,8625,Gossau ZH,47.30775451660156,8.757201194763184
1438,Zuerich,3.5,82,2728,Giessenplatz 1,8600,Duebendorf,47.40059280395508,8.613581657409668
1439,Zuerich,4.5,108,2515,Sulzerallee 51,8404,Winterthur,47.50260543823242,8.762682914733887
1440,Zuerich,2.5,44,1650,Zuerichstrasse 81,8910,Affoltern a. Albis,47.27742004394531,8.453557014465332
1441,Zuerich,2.5,77,2260,Seidenstr. 30,8600,Duebendorf,47.40494155883789,8.607742309570312
1442,Zuerich,4.0,71,2750,Langgruetstrasse 103,8047,Zuerich,47.372920989990234,8.495580673217773
1443,Zuerich,3.0,83,3506,Baslerstrasse 77,8048,Zuerich,47.386112213134766,8.496638298034668
1444,Zuerich,2.5,63,2260,Brunaustrasse 160,8951,Fahrweid,47.412540435791016,8.417913436889648
1446,Zuerich,3.5,77,2180,Im Langacker 19,8304,Wallisellen,47.409210205078125,8.606104850769043
1447,Zuerich,3.0,89,4220,Forchstrasse 24,8008,Zuerich,47.36378479003906,8.5558443069458
1448,Zuerich,6.0,147,6370,Forchstrasse 22,8008,Zuerich,47.36381149291992,8.55556583404541
1449,Zuerich,1.5,59,2089,Gruenaustrasse 10,8953,Dietikon,47.40949249267578,8.403727531433105
1450,Zuerich,3.5,81,2247,Goldschlaegiplatz 2,8952,Schlieren,47.40031051635742,8.441031455993652
1451,Zuerich,3.5,97,2077,In der Fadmatt 122,8902,Urdorf,47.384117126464844,8.426372528076172
1452,Zuerich,2.5,80,1834,Roemerstr. 128,8404,Winterthur,47.50593566894531,8.752595901489258
1453,Zuerich,4.5,108,3398,Giessenplatz 6,8600,Duebendorf,47.40032958984375,8.613106727600098
1454,Zuerich,4.5,108,3947,Trichtenhausenstrasse 86,8053,Zuerich,47.35530090332031,8.598923683166504
1455,Zuerich,4.5,125,4915,Schaffhauserstrasse 91,8152,Opfikon,47.43234634399414,8.563675880432129
1456,Zuerich,4.5,125,4915,Schaffhauserstrasse 91,8152,Opfikon,47.43234634399414,8.563675880432129
1457,Zuerich,4.5,111,2110,Muellerwis 19,8606,Greifensee,47.370513916015625,8.681496620178223
1458,Zuerich,5.5,143,3150,Schuetzenstrasse 19,8245,Feuerthalen,47.69162368774414,8.645898818969727
1459,Zuerich,3.5,89,2560,Farmanstr. 61,8152,Glattpark (Opfikon),,
1460,Zuerich,4.5,105,3060,Alte Landstrasse 14,8800,Thalwil,47.28189468383789,8.573549270629883
1461,Zuerich,4.5,143,3917,Am Stadtrand 51b,8600,Duebendorf,47.40019226074219,8.598816871643066
1462,Zuerich,3.5,103,2950,Laendischstr. 107,8706,Feldmeilen,,
1463,Zuerich,3.5,75,2012,Moosackerstr. 24,8405,Winterthur,47.47685241699219,8.76733112335205
1464,Zuerich,2.5,62,2475,Hinterbergstrasse 57,8044,Zuerich,47.382015228271484,8.556857109069824
1465,Zuerich,3.5,76,1950,Chilegass 2,8484,Weisslingen,47.43263244628906,8.763381004333496
1466,Zuerich,1.5,92,2465,Neuhardstrasse 9,8105,Regensdorf,47.43833541870117,8.47199535369873
1467,Zuerich,2.5,52,1722,In der Sagi 5,8172,Niederglatt ZH,47.491607666015625,8.504950523376465
1468,Zuerich,3.5,100,2550,Schaffhauserstr. 55,8180,Buelach,47.52131271362305,8.541790008544922
1469,Zuerich,3.5,78,1850,Lindenhof 7,8604,Volketswil,47.386741638183594,8.660685539245605
1470,Zuerich,2.0,51,1281,Schaffhauserstr. 411,8050,Zuerich,47.414791107177734,8.545281410217285
1471,Zuerich,3.0,97,3990,Breitingerstrasse 27,8002,Zuerich,47.362091064453125,8.532349586486816
1472,Zuerich,2.5,81,2770,Alte Landstrasse 137,8804,Au ZH,47.24803924560547,8.631101608276367
1473,Zuerich,4.5,92,2022,Leimgrubstr. 3,8340,Hinwil,47.298316955566406,8.847278594970703
1475,Zuerich,2.5,109,3705,Forchstrasse 261,8032,Zuerich,47.35848617553711,8.571672439575195
1476,Zuerich,4.5,104,5900,Zelgstrasse 1,8003,Zuerich,47.36696243286133,8.522683143615723
1477,Zuerich,4.0,119,4510,Forsterstrasse 67,8044,Zuerich,47.381378173828125,8.559873580932617
1478,Zuerich,3.0,65,1680,Erlenweg 14,8634,Hombrechtikon,47.25092315673828,8.776530265808105
1479,Zuerich,3.5,102,2980,Hagenholzstrasse 84,8050,Zuerich,47.41432189941406,8.557539939880371
1480,Zuerich,2.5,56,3995,Dienerstrasse 8,8004,Zuerich,47.377655029296875,8.528881072998047
1481,Zuerich,2.5,70,2538,Leimgruebelstrasse 22A,8052,Zuerich,47.429080963134766,8.54279613494873
1482,Zuerich,3.5,74,1920,Breitigasse 9,8610,Uster,47.34457015991211,8.7345552444458
1483,Zuerich,3.5,86,2910,Brunaustrasse 156,8951,Fahrweid,47.41301345825195,8.417278289794922
1484,Zuerich,2.5,109,4280,Naphtastr. 4,8005,Zuerich,47.3870849609375,8.516118049621582
1485,Zuerich,4.0,81,2100,Muellerwis 10,8606,Greifensee,47.37006759643555,8.68069076538086
1486,Zuerich,4.0,81,2004,Muellerwis 28,8606,Greifensee,47.36943054199219,8.681914329528809
1487,Zuerich,2.5,184,2490,Spinnereistrasse 9,8192,Glattfelden,47.555484771728516,8.500876426696777
1488,Zuerich,4.5,119,4660,Forsterstrasse 67,8044,Zuerich,47.381378173828125,8.559873580932617
1489,Zuerich,2.0,50,2470,Steinstrasse 35,8003,Zurich,47.36699676513672,8.520323753356934
1490,Zuerich,2.5,80,1980,Baeretswilerstrasse 22,8494,Bauma,47.36579513549805,8.874897956848145
1491,Zuerich,4.5,121,4510,Forsterstrasse 67,8044,Zuerich,47.381378173828125,8.559873580932617
1493,Zuerich,1.5,23,1900,Bernerstrasse S 169,8048,Zuerich,47.39453125,8.486136436462402
1494,Zuerich,3.0,63,1840,Habsburgstr. 30,8037,Zuerich,47.39259338378906,8.525620460510254
1495,Zuerich,3.5,96,3308,Kaeferholzstrasse 60,8057,Zuerich,47.40255355834961,8.532090187072754
1496,Zuerich,2.5,53,1443,Freiestrasse 59,8952,Schlieren,47.39545822143555,8.439678192138672
1497,Zuerich,4.5,190,2890,Schlossbergstrasse 13,8408,Winterthur,47.500396728515625,8.695032119750977
1498,Zuerich,1.5,29,1821,Hohlstrasse 100,8004,Zuerich,47.379390716552734,8.522974967956543
1499,Zuerich,4.5,100,2341,Messikommerstrasse 54,8620,Wetzikon,47.32142639160156,8.791899681091309
1500,Zuerich,2.5,71,2700,Frohalpstrasse 89,8038,Zuerich,47.339508056640625,8.525020599365234
1501,Zuerich,3.5,90,2360,Dorfstrasse 12,8484,Weisslingen,47.430660247802734,8.765459060668945
1502,Zuerich,1.0,20,1160,Weiningerstrasse 48,8103,Unterengstringen,47.413089752197266,8.449342727661133
1503,Zuerich,1.5,25,1850,Muellerstrasse 76,8004,Zuerich,47.37632369995117,8.528502464294434
1504,Zuerich,4.5,120,2840,Alte Obfelderstrasse 33,8910,Affoltern am Albis,47.274906158447266,8.442492485046387
1505,Zuerich,3.5,96,1955,Roemerstr. 156,8404,Winterthur,47.506446838378906,8.754400253295898
1506,Zuerich,4.5,123,4226,Buckhauserstrasse 45,8048,Zuerich,47.3843994140625,8.493941307067871
1507,Zuerich,2.5,69,2751,Kaeferholzstrasse 56,8057,Zuerich,47.402469635009766,8.531588554382324
1508,Zuerich,3.5,85,2207,Ackerstr. 33,8604,Volketswil,47.387237548828125,8.66811752319336
1509,Zuerich,3.0,88,1840,Feldstrasse 43,8902,Urdorf,47.38717269897461,8.423121452331543
1510,Zuerich,2.0,46,1500,Obstgartenstr. 26,8136,Gattikon,47.283782958984375,8.549946784973145
1511,Zuerich,3.5,80,1800,Grafschaftstr. 4,8154,Oberglatt ZH,47.478050231933594,8.525162696838379
1512,Zuerich,4.5,126,2788,Rebweg 35,8309,Nuerensdorf,47.448184967041016,8.652299880981445
1513,Zuerich,2.5,61,1690,Ruemikerstrasse 10,8400,Winterthur,,
1514,Zuerich,4.5,118,2173,Im Puent 49,8105,Watt,47.44242477416992,8.477105140686035
1515,Zuerich,2.5,88,3570,Muehlebachstr. 19,8008,Zuerich,47.36526107788086,8.550677299499512
1516,Zuerich,4.5,98,2300,Im Gassacher 3,8122,Binz,47.35755920410156,8.62930965423584
1517,Zuerich,3.0,87,3830,Zeunerstrasse 11,8037,Zuerich,47.39268112182617,8.527177810668945
1518,Zuerich,3.0,64,3390,Zeunerstrasse 11,8037,Zuerich,47.39268112182617,8.527177810668945
1519,Zuerich,1.5,59,1100,Lindenstr. 17,8302,Kloten,47.449344635009766,8.583712577819824
1520,Zuerich,2.5,80,2329,Ankenbueel 13,8126,Zumikon,47.32632064819336,8.632036209106445
1521,Zuerich,3.0,58,1575,Erlenwiesenstrasse 23,8152,Glattbrugg,47.4306526184082,8.564464569091797
1522,Zuerich,2.5,62,1380,Schaffhauserstrasse 9,8152,Glattbrugg,47.42858123779297,8.557591438293457
1523,Zuerich,3.5,71,2150,Im Braechli 39,8053,Zuerich,47.36067199707031,8.581207275390625
1525,Zuerich,2.5,60,1775,Stiglenstrasse 33,8052,Zuerich,47.4272575378418,8.551857948303223
1526,Zuerich,3.0,85,3345,Baslerstrasse 75,8048,Zuerich,47.3858642578125,8.496522903442383
1527,Zuerich,3.5,65,1788,Speerstr. 1,8820,Waedenswil,47.22096633911133,8.671772003173828
1528,Zuerich,3.5,74,2505,Marktgasse 18,8706,Meilen,47.269287109375,8.642767906188965
1529,Zuerich,2.0,60,2172,Verena Conzett-Strasse 22,8004,Zuerich,47.37055587768555,8.526243209838867
1530,Zuerich,3.5,90,3280,Buckhauserstrasse 45,8048,Zuerich,47.3843994140625,8.493941307067871
1531,Zuerich,3.5,101,3450,Brunnenbuehlstrasse 13,8632,Duernten,47.26982116699219,8.854700088500977
1532,Zuerich,3.0,62,1682,Dorfstr. 12,8037,Zuerich,47.39414596557617,8.523874282836914
1533,Zuerich,4.0,101,2790,Kraftstr. 15,8044,Zuerich,47.37721252441406,8.559478759765625
1534,Zuerich,4.5,109,2110,Am Aabach 16,8344,Baeretswil,47.33460998535156,8.855819702148438
1535,Zuerich,3.5,97,5080,Wuhrstrasse 30,8003,Zuerich,47.36793518066406,8.520748138427734
1536,Zuerich,3.0,82,2360,Kraftstr. 15,8044,Zuerich,47.37721252441406,8.559478759765625
1537,Zuerich,3.5,75,1600,Joselrainstr. 10,8427,Rorbas,47.53373718261719,8.575181007385254
1538,Zuerich,3.5,93,3186,Ruetelerstrasse 14,8810,Horgen,47.259307861328125,8.593477249145508
1539,Zuerich,2.5,59,1706,Weststrasse 80,8620,Wetzikon ZH,47.331214904785156,8.797296524047852
1540,Zuerich,2.5,81,1892,Poststrasse 10,8620,Wetzikon ZH,47.319766998291016,8.791190147399902
1541,Zuerich,2.5,51,2235,Bombachstrasse 4e,8049,Zuerich,47.405113220214844,8.486390113830566
1542,Zuerich,3.5,118,3240,Dammstrasse / Fabrikgasse,8810,Horgen,,
1543,Zuerich,4.5,109,3040,Dammstrasse / Fabrikgasse,8810,Horgen,,
1544,Zuerich,3.0,62,3657,Im Lingg 2,8800,Thalwil,47.291812896728516,8.563990592956543
1545,Zuerich,3.5,89,2060,Zugerstrasse 31,8820,Waedenswil,47.22955322265625,8.668506622314453
1546,Zuerich,4.5,110,2600,Neumattstr. 12,8953,Dietikon,47.40700149536133,8.402852058410645
1548,Zuerich,3.5,89,2135,Roosstrasse 44c,8105,Regensdorf,47.430301666259766,8.472670555114746
1549,Zuerich,6.0,165,6400,Forchstrasse 62,8008,Zuerich,47.3626708984375,8.558123588562012
1550,Zuerich,4.5,160,4329,Embracherstrasse 18,8185,Winkel,47.49382019042969,8.557806015014648
1551,Zuerich,2.5,67,2870,Haldenstrasse 18,8134,Adliswil,47.309959411621094,8.522503852844238
1552,Zuerich,5.5,160,3500,Euelstrasse 58,8408,Winterthur,47.51103591918945,8.679886817932129
1553,Zuerich,4.5,100,2980,Ettenhauserstrasse 69,8620,Wetzikon ZH,47.32814025878906,8.809187889099121
1555,Zuerich,2.5,66,1957,Steinmuerlistrasse 7,8953,Dietikon,47.40758514404297,8.391944885253906
1556,Zuerich,3.5,84,2130,Solarstrasse 9,8404,Winterthur,47.502010345458984,8.766860961914062
1557,Zuerich,3.5,140,5400,Rebwiesstr. 62,8702,Zollikon,47.346107482910156,8.587566375732422
1558,Zuerich,4.5,94,2142,Heusserstrasse 3,8634,Hombrechtikon,47.2544059753418,8.773088455200195
1560,Zuerich,3.5,70,1850,Im Waengli 11,8910,Affoltern am Albis,47.284027099609375,8.45410442352295
1561,Zuerich,3.5,114,5195,Pflugstr. 18,8006,Zuerich,47.390472412109375,8.538491249084473
1562,Zuerich,3.5,103,3700,Kaeferholzstrasse 42,8057,Zuerich,47.401912689208984,8.531828880310059
1563,Zuerich,3.5,126,2259,Schuetzenstrasse 19,8245,Feuerthalen,47.69162368774414,8.645898818969727
1564,Zuerich,2.5,102,3925,Rebwiesstr. 58,8702,Zollikon,47.3463134765625,8.587252616882324
1565,Zuerich,3.5,79,3199,Susenbergstrasse 142,8044,Zuerich,47.384761810302734,8.55949878692627
1566,Zuerich,2.0,48,1888,Puentweg 2,8303,Bassersdorf,47.44410705566406,8.62325382232666
1567,Zuerich,5.0,181,5805,Walchestr. 25,8006,Zuerich,47.381141662597656,8.541439056396484
1568,Zuerich,2.5,59,2340,Seestrasse 57 - Villa Silvia,8708,Maennedorf,,
1569,Zuerich,4.5,116,2460,Steinerstrasse 38,8475,Ossingen,47.61197280883789,8.731465339660645
1570,Zuerich,2.5,51,1730,Bahnhofstrasse 50,8180,Buelach,47.522335052490234,8.539172172546387
1571,Zuerich,2.5,102,4355,Aemtlerstr. 17,8003,Zuerich,47.37135314941406,8.515939712524414
1572,Zuerich,2.5,85,2538,Im Grund 13,8424,Embrach,47.50697326660156,8.59752082824707
1573,Zuerich,3.0,66,1884,Luegislandstr. 56,8051,Zuerich,47.40608215332031,8.567268371582031
1574,Zuerich,1.5,36,1490,Zuerichstrasse 81,8910,Affoltern a. Albis,47.27742004394531,8.453557014465332
1575,Zuerich,4.5,95,2517,Bahnhofstrasse 23,8320,Fehraltorf,47.38581466674805,8.751946449279785
1576,Zuerich,4.5,109,2703,Rosenstrasse 3,8623,Wetzikon ZH,47.33315658569336,8.808420181274414
1577,Zuerich,3.5,92,2080,Puentstrasse 2,8165,Oberweningen,47.50016403198242,8.40530776977539
1579,Zuerich,2.5,64,1500,Einsiedlerstrasse 242,8810,Horgen,47.25345230102539,8.59919548034668
1580,Zuerich,3.5,94,2040,Einsiedlerstrasse 242,8810,Horgen,47.25345230102539,8.59919548034668
1581,Zuerich,1.0,19,1610,Universitaetsstrasse 110,8006,Zuerich,47.38496780395508,8.548614501953125
1582,Zuerich,4.5,138,6645,Freiestrasse 53,8032,Zuerich,47.369842529296875,8.55568790435791
1583,Zuerich,3.5,133,2600,Oberseenerstrasse 16,8405,Winterthur,47.48188781738281,8.76443099975586
1584,Zuerich,3.0,98,2337,Im Geren 3,8902,Urdorf,47.38124465942383,8.419763565063477
1585,Zuerich,5.5,153,4810,Glaernischstrasse 22,8712,Staefa,47.243988037109375,8.729700088500977
1587,Zuerich,4.5,89,4625,Seefeldstr. 168,8008,Zuerich,47.35554504394531,8.556349754333496
1588,Zuerich,4.5,109,2300,Ulmenstrasse 5,8636,Wald,47.26964569091797,8.916793823242188
1589,Zuerich,3.5,88,1838,Glaernischstrasse 70,8618,Oetwil am See,47.277626037597656,8.71944522857666
1590,Zuerich,3.5,86,2173,Chueeweid 3,8906,Bonstetten,47.31631851196289,8.467268943786621
1591,Zuerich,3.5,73,1914,Hofstrasse 3,8707,Uetikon am See,47.26705551147461,8.674112319946289
1592,Zuerich,3.5,120,2387,Brandstrasse 41,8952,Schlieren,47.4010124206543,8.441187858581543
1593,Zuerich,4.0,81,2990,Forchstrasse 347,8008,Zuerich,47.35370635986328,8.57643985748291
1594,Zuerich,2.5,63,2593,Kaeferholzstrasse 44,8057,Zuerich,47.4019775390625,8.532269477844238
1597,Zuerich,3.0,80,4020,Forchstrasse 22,8008,Zuerich,47.36381149291992,8.55556583404541
1598,Zuerich,2.5,68,2123,Dolomitgasse 2,8180,Buelach,47.52587890625,8.535073280334473
1599,Zuerich,2.0,55,1533,Seilerwis 7,8606,Greifensee,47.37160110473633,8.681559562683105
1600,Zuerich,3.0,91,2184,Luegislandstr. 56,8051,Zuerich,47.40608215332031,8.567268371582031
1601,Zuerich,1.0,19,1520,Universitaetsstrasse 110,8006,Zuerich,47.38496780395508,8.548614501953125
1602,Zuerich,4.0,138,5600,Kniebrecheweg 7,8810,Horgen,47.25189208984375,8.611373901367188
