"id","Region","Rooms","Area","Price","Street","Zip","City"
10592,st-gallen,"3.5","88","1660",Fahrgasse 5,"9443",Widnau
10594,st-gallen,"3.5","87","1510",Eulenweg 7,"9435",Heerbrugg
10595,st-gallen,"4.5","111","2450",Fuchsackerstrasse 5/7,"9113",Degersheim
10596,st-gallen,"2.5","155","2500",alte Spinnerei 16,"8877",Murg
10597,st-gallen,"4","91","1360",Nefenfeldstrasse 7,"9435",Heerbrugg
10598,st-gallen,"3","71","1450",Im Ried 6,"9034",Eggersriet
10600,st-gallen,"3.5","71","1330",Oberdorfstrasse 5,"9116",Wolfertswil
10602,st-gallen,"2.5","70","1330",Feldstrasse 11,"9435",Heerbrugg
10603,st-gallen,"3.5","94","1400",Henauerstrasse 64,"9244",Niederuzwil
10605,st-gallen,"3.5","70","1260",Bruggwaldstr. 96,"9300",Wittenbach
10607,st-gallen,"2.5","63","1310",Bettenwiesenstrasse 2,"9300",Wittenbach
10608,st-gallen,"5","111","2160",Treuackerstrasse,"9000",St. Gallen
10609,st-gallen,"2.5","54","1350",Feldbachstrasse 8,"9000",St. Gallen
10610,st-gallen,"4.5","120","2330",Ekkehardstr. 3,"9000",St. Gallen
10611,st-gallen,"4.5","125","3350",St. Gallerstrasse 100,"9200",Gossau SG
10612,st-gallen,"3.5","72","2870",Holzwiesstrasse 45,"8645",Jona
10613,st-gallen,"2.5","55","1340",Fahrenstrasse 9a,"9430",St. Margrethen SG
10618,st-gallen,"2.5","80","1350",Industriestrasse 36,"9400",Rorschach
10619,st-gallen,"4.5","100","1150",Hauptstrasse 28,"9113",Degersheim
10620,st-gallen,"4.5","123","2850",St.Gallerstrasse 33A,"9402",Morschwil
10621,st-gallen,"3","72","1280",Bildstock 7,"9323",Steinach
10622,st-gallen,"2.5","72","1592",Loostrasse 11,"9435",Heerbrugg
10623,st-gallen,"5.5","137","2700",Brauereistrasse 27,"8730",Uznach
10624,st-gallen,"2","48","930",Ebnaterstrasse 32,"9630",Wattwil
10625,st-gallen,"3.5","79","1656",Gerbestrasse 14,"9000",St. Gallen
10626,st-gallen,"4","78","1460",Sportstr. 14a,"9200",Gossau SG
10628,st-gallen,"2","35","930",Linsebuhlstrasse 92,"9000",St. Gallen
10631,st-gallen,"4.5","80","1470",Bruggwaldstr. 94,"9300",Wittenbach
10632,st-gallen,"2.5","66","1200",Rainstrasse 12a,"9500",Wil SG
10633,st-gallen,"3.5","89","1856",Neudorfstrasse 25d,"9240",Uzwil
10634,st-gallen,"3","68","1395",Hugelstrasse 12,"9200",Gossau SG
10636,st-gallen,"5.5","130","2050",Zeughausstrasse 10,"9200",Gossau SG
10637,st-gallen,"3.5","67","1350",Kesselbachstrasse 30,"9450",Altstatten
10638,st-gallen,"3.5","84","1525",Untere Krazern 8a,"9015",St. Gallen
10639,st-gallen,"3.5","90","1665",Neudorfstrasse 9a,"9463",Oberriet SG
10641,st-gallen,"3.5","75","1400",Moosackerstrasse 6,"9444",Diepoldsau
10642,st-gallen,"3.5","73","2000",Buntstrasse 1,"8725",Gebertingen
10643,st-gallen,"3.5","80","1450",Falkensteinstrasse 80,"9000",St. Gallen
10644,st-gallen,"2.5","56","1200",Wolfganghof 8,"9014",St. Gallen
10646,st-gallen,"4.5","109","2100",Lindenstrasse 10,"9500",Wil SG
10647,st-gallen,"2","53","1150",Wiesentalstrasse 20,"9000",St. Gallen
10648,st-gallen,"3","57","920",Schonbuelstrasse 8B,"9032",Engelburg
10649,st-gallen,"2","52","1290",Zwinglistrasse 19,"9000",St. Gallen
10653,st-gallen,"4.5","74","1580",Rickenstrasse 4,"9014",St. Gallen
10656,st-gallen,"1","30","850",Iddastrasse 34,"9008",St. Gallen
10657,st-gallen,"3.5","98","1540",Signalstrasse 7,"9400",Rorschach
10659,st-gallen,"3.5","80","2840",Holzwiesstrasse 43,"8645",Jona
10660,st-gallen,"3.5","85","2390",Holzwiesstrasse 43,"8645",Jona
10661,st-gallen,"3.5","82","1450",Rainstrasse 12,"9500",Wil SG
10662,st-gallen,"1.5","30","989",Wildeggstrasse 16,"9000",St. Gallen
10663,st-gallen,"1","27","921",Wildeggstrasse 16,"9000",St. Gallen
10664,st-gallen,"1.5","30","969",Wildeggstrasse 16,"9000",St. Gallen
10665,st-gallen,"2","40","1247",Wildeggstrasse 16,"9000",St. Gallen
10666,st-gallen,"3","56","1522",Wildeggstrasse 16,"9000",St. Gallen
10667,st-gallen,"1.5","30","996",Wildeggstrasse 16,"9000",St. Gallen
10671,st-gallen,"4.5","95","1560",Hauptstrasse 39,"9323",Steinach
10672,st-gallen,"4.5","112","2030",Steigstrasse 1,"9200",Gossau SG
10673,st-gallen,"1.5","33","845",Ruhbergstrasse 32,"9230",Flawil
10674,st-gallen,"3.5","74","1862",Ahornstrasse 21,"9000",St. Gallen
10675,st-gallen,"1.5","30","1090",Gribstrasse 2a,"9475",Sevelen
10676,st-gallen,"3.5","75","1810",Ahornstrasse 23,"9000",St. Gallen
10678,st-gallen,"1.5","30","870",Zurcher Strasse 30,"9000",St. Gallen
10680,st-gallen,"3.5","82","1620",Schutzengartenstrasse 14a,"9242",Oberuzwil
10681,st-gallen,"3.5","67","1380",Schonbuelstrasse 10B,"9032",Engelburg
10682,st-gallen,"3.5","114","2833",Haldenhof 3,"9000",St. Gallen
10683,st-gallen,"3.5","64","1480",Hofmattstrasse 11a,"9200",Gossau SG
10686,st-gallen,"1.5","37","600",Breitenau 25,"9655",Stein SG
10687,st-gallen,"1.5","35","690",Sonneggstrasse 21,"9642",Ebnat-Kappel
10690,st-gallen,"4.5","80","1470",Bruggwaldstr. 92,"9300",Wittenbach
10691,st-gallen,"2","36","950",Rorschacherstr. 251,"9016",St. Gallen
10693,st-gallen,"2.5","58","1275",Felsenbergstrasse 5,"9400",Rorschach
10696,st-gallen,"3.5","79","1490",Feldhofstrasse 37,"9230",Flawil
10698,st-gallen,"5","133","2150",Untere Krazern 8a,"9015",St. Gallen
10699,st-gallen,"5.5","162","4880",Sonnenstrasse 9,"9000",St. Gallen
10700,st-gallen,"5.5","137","2990",Sonnenstrasse 9,"9000",St. Gallen
10701,st-gallen,"2.5","61","1250",Flawilerstrasse 5,"9244",Niederuzwil
10702,st-gallen,"3.5","95","2585",Gotthelfstrasse 28,"8640",Rapperswil
10705,st-gallen,"2.5","80","1100",Breite 5,"9450",Altstatten SG
10708,st-gallen,"3.5","64","1430",Hofmattstrasse 11a,"9200",Gossau SG
10709,st-gallen,"4.5","76","1500",St. Gallerstrasse 34,"9400",Rorschach
10710,st-gallen,"1","30","835",Iddastrasse 34,"9008",St. Gallen
10711,st-gallen,"3.5","66","1360",Linsebuhlstrasse 94,"9000",St. Gallen
10712,st-gallen,"2.5","37","1200",Rorschacherstrasse 205,"9000",St. Gallen
10713,st-gallen,"3","65","1390",Ulrich-Roschstrasse 2,"9403",Goldach
10715,st-gallen,"4.5","115","2060",Rosenbergstrasse 58,"9000",St. Gallen
10717,st-gallen,"3.5","66","1490",Hagenbuchstrasse 31a,"9000",St. Gallen
10718,st-gallen,"6.5","250","2990",Sonnhaldenstrasse 21,"9607",Mosnang
10720,st-gallen,"3.5","71","1850",Neudorfstrasse 25 a,"9240",Uzwil
10721,st-gallen,"2","45","650",Breitenau 25,"9655",Stein SG
10722,st-gallen,"3.5","78","1460",Teufenerstrasse 182,"9012",St. Gallen
10723,st-gallen,"2.5","68","1570",Santisstrasse 1,"9113",Degersheim
10724,st-gallen,"3","62","1572",Teufener Strasse 84,"9000",St. Gallen
10726,st-gallen,"3.5","68","1031",Ringgasse 25,"9450",Altstatten SG
10727,st-gallen,"4.5","103","1650",Signalstrasse 5,"9400",Rorschach
10730,st-gallen,"4.5","107","2450",Favrestrasse 3,"9016",St. Gallen
10731,st-gallen,"1","21","960",Leuenbergerstrasse 2,"9000",St. Gallen
10732,st-gallen,"2.5","55","1290",Bahnhofstrasse 28,"9424",Rheineck
10734,st-gallen,"4.5","127","2460",Santisstrasse 1,"9113",Degersheim
10736,st-gallen,"4","90","1804",Wolfgangstr. 73,"9014",St. Gallen
10737,st-gallen,"1.5","30","1380",Hirschenstrasse 1,"9472",Grabs
10738,st-gallen,"4.5","96","1610",Sonnenwiesstrasse 2,"9512",Rossruti
10740,st-gallen,"4.5","120","1380",Signalstr. 41,"9400",Rorschach
10741,st-gallen,"2.5","64","1350",Kirchstrasse 36,"9400",Rorschach
10742,st-gallen,"4.5","80","1480",Bruggwaldstrasse 111,"9300",Wittenbach
10743,st-gallen,"1","17","880",Flascherstrasse 15,"7310",Bad Ragaz
10744,st-gallen,"1.5","53","1480",Zurcherstrasse 34a,"7320",Sargans
10746,st-gallen,"4.5","90","1550",Toggenburgerstrasse 19,"9602",Bazenheid
10747,st-gallen,"1","34","810",Romanshornerstrasse 25,"9300",Wittenbach
10748,st-gallen,"3.5","93","1650",Hinter dem Markt 13,"9424",Rheineck
10750,st-gallen,"2.5","54","1348",Amperdellweg 4,"7320",Sargans
10751,st-gallen,"3.5","60","1200",St. Gallerstrasse 22,"9300",Wittenbach
10752,st-gallen,"5.5","151","2934",Greifenstrasse 17,"9000",St. Gallen
10753,st-gallen,"2.5","60","990",Webergasse 11,"9450",Altstatten SG
10754,st-gallen,"3.5","83","1860",Schlappliweg 9,"9470",Buchs SG
10755,st-gallen,"1.5","24","670",Friedbergstrasse 2,"9200",Gossau SG
10756,st-gallen,"4","75","1165",Eisenbahnstrasse 33,"9400",Rorschach
10758,st-gallen,"4","91","2080",Gottfried-Keller-Strasse 12,"9000",St. Gallen
10759,st-gallen,"1","18","490",Krazernstrasse 10,"9014",St. Gallen
10760,st-gallen,"4.5","100","1800",Gerenstrasse 61,"9200",Gossau SG
10761,st-gallen,"1.5","52","1170",Krontalstrasse 18,"9000",St. Gallen
10762,st-gallen,"5.5","160","2250",Wilerstr. 8,"9242",Oberuzwil
10763,st-gallen,"4.5","89","1370",Promenadenstrasse 71,"9400",Rorschach
10764,st-gallen,"1","28","690",Poststrasse 6,"9424",Rheineck
10765,st-gallen,"2.5","57","1420",Quellenweg 7,"9404",Rorschacherberg
10766,st-gallen,"4.5","123","1980",Quellenweg 4,"9404",Rorschacherberg
10767,st-gallen,"1","25","1010",Ilgenstrasse 30,"9000",St. Gallen
10768,st-gallen,"4.5","116","2390",Feldlistrasse 29a,"9000",St. Gallen
10769,st-gallen,"2.5","55","1890",Sankt Gallerstrasse 55,"9300",Wittenbach
10770,graubuenden,"3.5","82","2235",Spitalstrasse 8 (Neubau),"7130",Ilanz
10771,graubuenden,"3.5","92","2435",Spitalstrasse 8 (Neubau),"7130",Ilanz
10772,graubuenden,"4.5","117","2290",Via Alpettas 14,"7180",Disentis
10773,graubuenden,"4.5","109","2484",Spitalstrasse 8 (Neubau),"7130",Ilanz
10774,graubuenden,"4.5","141","2850",Dorfstrasse 78,"7220",Schiers
10775,graubuenden,"3.5","80","1790",Via Alpettas 14,"7180",Disentis
10776,graubuenden,"3.5","96","2050",Dorfstrasse 78,"7220",Schiers
10778,graubuenden,"4.5","150","3850",Horlaubenstrasse 13,"7260",Davos Dorf
10779,graubuenden,"4.5","96","2200",Loestrasse 116,"7000",Chur
10780,graubuenden,"2.5","46","1200",Obere Stallstrasse 2,"7430",Thusis
10781,graubuenden,"3.5","100","2670",Voia Principala 100,"7083",Lantsch/Lenz
10782,graubuenden,"2.5","53","990",Via Pungiun 3,"7189",Rueras
10783,graubuenden,"4.5","113","2200",Sagenstrasse 24,"7000",Chur
10784,graubuenden,"3.5","85","1810",Innere Bahnhofstrasse 16,"7430",Thusis
10785,graubuenden,"1","20","832",Pulvermuhlestr. 11,"7000",Chur
10786,graubuenden,"3.5","86","2130",Pulvermuhlestr. 40,"7000",Chur
10787,graubuenden,"2.5","69","1770",Pulvermuhlestr. 32,"7000",Chur
10788,graubuenden,"2.5","62","2900",Arvins 30,"7522",La Punt-Chamues-ch
10789,graubuenden,"3.5","79","1930",Weststrasse 6,"7000",Chur
10790,graubuenden,"3.5","79","2041",Spitalstrasse 8 (Neubau),"7130",Ilanz
10791,graubuenden,"3.5","75","2080",Spitalstrasse 8 (Neubau),"7130",Ilanz
10792,graubuenden,"3.5","82","2120",Spitalstrasse 8 (Neubau),"7130",Ilanz
10793,graubuenden,"3.5","91","1870",Weststrasse 6,"7000",Chur
10794,graubuenden,"4.5","90","2350",Arosastrasse 17,"7000",Chur
10795,graubuenden,"4.5","88","1850",Bodmerstrasse 28,"7000",Chur
10796,graubuenden,"3.5","74","2090",Muhleplatz 5,"7000",Chur
10797,graubuenden,"1","22","867",Pulvermuhlestr. 13,"7000",Chur
10798,graubuenden,"3.5","70","1580",Rheinstr. 166,"7000",Chur
10799,graubuenden,"3.5","65","2041",Spitalstrasse 8 (Neubau),"7130",Ilanz
10804,graubuenden,"4.5","89","1810",Ziegelgut 15,"7206",Igis
10805,graubuenden,"3.5","83","2660",Via Sent 2,"7500",St. Moritz
10806,graubuenden,"2.5","52","930",Schmittnerstrasse 53,"7212",Seewis-Schmitten
10809,graubuenden,"1","23","880",Bodmerstrasse 28,"7000",Chur
10810,graubuenden,"2.5","52","1850",Pischaweg 6,"7252",Klosters Dorf
10811,graubuenden,"2.5","39","1190",Via Nova 101,"7013",Domat/Ems
10812,graubuenden,"3.5","105","2360",Via Brattas 55,"7500",St. Moritz
10813,graubuenden,"3.5","78","1710",Aeuli 3,"7304",Maienfeld
10814,graubuenden,"2.5","69","1580",Aeuli 3,"7304",Maienfeld
10815,graubuenden,"4","75","1703",Julierweg 12,"7000",Chur
10816,graubuenden,"2.5","63","1609",Spitalstrasse 8 (Neubau),"7130",Ilanz
10817,graubuenden,"1","27","1100",Promenada 41,"7018",Flims Waldhaus
10818,graubuenden,"4","57","2050",Sportweg 6,"7270",Davos Platz
10819,graubuenden,"4","57","2050",Sportweg 6,"7270",Davos Platz
10820,graubuenden,"1","20","630",Schmittnerstrasse 51,"7212",Seewis-Schmitten
10821,graubuenden,"1","21","840",Hauptstrasse 1,"7240",Kublis
10822,graubuenden,"4.5","109","2339",Spitalstrasse 8 (Neubau),"7130",Ilanz
10823,graubuenden,"1","22","970",Reichsgasse 27,"7000",Chur
10824,graubuenden,"1.5","26","1030",Goldgasse 23,"7000",Chur
10825,graubuenden,"2.5","60","1234",Davos Cuort 27E,"7144",Vella
10826,graubuenden,"3.5","90","2150",Bahnhofstrasse 31,"7130",Ilanz
10835,graubuenden,"3.5","90","2670",Voa Tgiern seura 3,"7077",Valbella
10837,graubuenden,"3","63","1925",Promenade 80,"7270",Davos Platz
10838,graubuenden,"4.5","126","2720",Scalettastrasse 109,"7000",Chur
10839,graubuenden,"3.5","77","3510",Via da l'Alp 10,"7500",St. Moritz
10840,graubuenden,"3.5","110","4300",Via Chavallera 20,"7500",St. Moritz
10842,graubuenden,"5.5","247","14448",Via dal Bagn 12,"7500",St. Moritz
10843,graubuenden,"1","13","650",Via Surpunt 18,"7500",St. Moritz
10844,graubuenden,"3.5","88","1850",Bahnhofstrasse 14,"7130",Ilanz
10846,graubuenden,"3","75","1800",Parsennstrasse 4,"7260",Davos Dorf
10848,graubuenden,"2.5","60","2100",Gauggelistrasse 60,"7000",Chur
10849,graubuenden,"1","20","1150",Grischunaweg 4,"7270",Davos Platz
10850,graubuenden,"3.5","100","1500",Via Dual 13,"7153",Falera
10851,graubuenden,"2.5","51","1460",Ratikonstrasse 11,"7205",Zizers
10852,graubuenden,"2.5","51","1400",Hauptstrasse 81,"7075",Churwalden
10853,graubuenden,"3.5","81","2180",Sur Strada 2a,"7452",Cunter
10854,graubuenden,"3.5","79","1630",Veia Givucs 1,"7460",Savognin
10858,graubuenden,"5.5","247","14448",Via dal Bagn 12,"7500",St. Moritz
10860,graubuenden,"2.5","83","2500",San Bastiaun 5,"7503",Samedan
10861,graubuenden,"1.5","25","935",Stradon 99,"6557",Cama
10862,graubuenden,"4","100","2980",Dorfstrasse 19,"7260",Davos Dorf
10865,graubuenden,"4","100","2980",Dorfstrasse 19,"7260",Davos Dorf
10866,graubuenden,"6.5","135","9000",Via Tinus,"7500",St. Moritz
10867,graubuenden,"4.5","90","1210",Strada de Calca 9,"6563",Mesocco
10868,graubuenden,"3.5","65","1200",Via Plattamala 7,"7536",Sta. Maria Val Mustair
10871,graubuenden,"4.5","90","1210",Strada de Calca 9,"6563",Mesocco
10872,graubuenden,"2.5","85","1175",Via Alpsu 6,"7180",Disentis/Muster
10873,graubuenden,"3","63","1925",Promenade 80,"7270",Davos Platz
10874,graubuenden,"3.5","95","1700",Dorfplatz 15,"7411",Sils im Domleschg
10875,graubuenden,"6.5","128","1250",Via da Clalt 7,"7742",Poschiavo
10878,graubuenden,"4.5","140","3500",Chalzina 389,"7550",Scuol
10879,graubuenden,"1.5","32","1100",Bungertstrasse,"7205",Zizers
10881,graubuenden,"1.5","50","1580",St. Margrethenstrasse 17,"7000",Chur
10883,graubuenden,"3","78","2650",Buolstrasse 10,"7270",Davos Platz
10884,graubuenden,"2","55","2190",Reichsgasse 14,"7000",Chur
10888,graubuenden,"1.5","47","810",Via Triulzi 1,"6535",Roveredo
10889,graubuenden,"3.5","64","1150",Via Plattamala 7,"7536",Sta. Maria Val Mustair
10891,graubuenden,"1","20","1400",Via Somplaz 10,"7500",St. Moritz
10892,graubuenden,"1","22","1160",Seewaldstrasse 16,"7050",Arosa
10895,graubuenden,"2.5","54","1170",via Nadro 38,"6537",Grono
10896,graubuenden,"2.5","54","1170",via Nadro 38,"6537",Grono
10897,graubuenden,"5.5","130","2630",Masanserstrasse 19,"7000",Chur
10898,graubuenden,"4.5","139","2000",Strada Neva 4a,"6535",Roveredo GR
10899,graubuenden,"3.5","86","1200",Via trecola 20 leggia,"6556",Leggia
10901,graubuenden,"1","22","650",Sumvitg 5,"7424",Praz
10902,graubuenden,"2.5","60","1300",Via Aua Alva 40,"7016",Trin Mulin
10903,graubuenden,"4.5","100","1800",Masanserstrasse 94,"7000",Chur
10906,graubuenden,"2.5","70","1800",Pargherastrasse 28,"7000",Chur
10907,graubuenden,"4.5","100","1300",Veia Principala 9,"7458",Mon
10908,graubuenden,"1.5","30","1250",Via Arviul 9,"7017",Flims Dorf
10909,graubuenden,"5.5","144","1400",Via Alpsu 302,"7180",Disentis/Muster
10912,graubuenden,"2.5","46","1487",Obere Gasse 53,"7000",Chur
10913,graubuenden,"2.5","49","1600",Voa Davos Lai 7,"7077",Valbella
10914,graubuenden,"4.5","120","2450",Beveronstrasse 6,"7430",Rongellen
10915,graubuenden,"3","58","1640",Via Cristallina 603 A,"7031",Laax GR
10916,graubuenden,"2.5","80","2720",Via Bambas-ch 1,"7505",Celerina/Schlarigna
10918,graubuenden,"3.5","80","1400",via cantonale 84,"6537",Grono
10919,graubuenden,"1","30","695",Scalina 3,"7013",Domat/Ems
10920,graubuenden,"3.5","110","2090",Plaun Grond 26c,"7532",Tschierv
10921,graubuenden,"4","70","1700",Voa Nova 1,"7082",Vaz/Obervaz
10922,graubuenden,"3.5","80","1950",Dischmastrasse 20,"7260",Davos Dorf
10923,graubuenden,"2.5","56","900",Via Pervenda 9,"7180",Disentis/Muster
10924,graubuenden,"3.5","65","1100",Via arboi 14,"6534",S. Vittore
10925,graubuenden,"2.5","85","1780",Buhlweg 13,"7000",Chur
10926,graubuenden,"2","52","1050",Crest la Geina 109,"7142",Cumbel
10927,graubuenden,"3","60","1500","230 Putvia","7550",Scuol
10929,graubuenden,"2.5","48","1500",Via Er Liung 3,"7153",Falera
10930,graubuenden,"2.5","56","1100",Gatschiweg 35,"7029",Peist
10931,graubuenden,"1","22","960",Via Falera 7,"7031",Laax GR
10932,graubuenden,"3.5","189","2980",Chantroven 103,"7550",Scuol
10935,graubuenden,"2.5","42","950",Prazerstrasse 31,"7424",Praz
10936,graubuenden,"1.5","47","810",Via Triulzi 1,"6535",Roveredo
10938,graubuenden,"2.5","55","850",Guastisc 4,"6558",Lostallo
10940,graubuenden,"1","17","680",Via Uletsch 8,"7031",Laax GR
10941,graubuenden,"5.5","128","1610",Fretli 109,"7144",Vella
10945,graubuenden,"3.5","110","1800",Kirchgasse 4,"7206",Igis
10946,graubuenden,"4.5","100","1600",Via Ferrera 4,"7166",Trun
10947,graubuenden,"1","50","1100",Piaza 52,"6535",Roveredo GR
10949,graubuenden,"4.5","100","1700",Morissen,"7143",Morissen
10952,graubuenden,"1","50","3500",ST. MORITZ BAD,"7500",St. Moritz
10953,graubuenden,"1","15","600",Via dil casti 8,"7017",Flims Dorf
10954,graubuenden,"4.5","133","2330",Italienische Strasse 51,"7408",Cazis
10955,graubuenden,"5","95","1450",Piazza Nuova,"6537",Grono
10958,graubuenden,"4.5","66","1200",Via Ai Tecc 04,"6535",Roveredo GR
10959,graubuenden,"1.5","30","700",Strada Cantonale,"6537",Grono
10960,graubuenden,"4.5","160","1300",San Vittore,"6535",Roveredo GR
10961,graubuenden,"3.5","66","1250",Via principala 30,"7165",Breil/Brigels
10965,graubuenden,"2.5","100","2000",San Bernardino,"6565",S. Bernardino
10975,graubuenden,"2.5","58","750",Lostallo,"6558",Lostallo
10987,graubuenden,"2.5","68","900",Lostallo,"6558",Lostallo
10993,Aargau,"2.5","57","1470",Jurastrasse 10 A,"5610",Wohlen AG
10994,Aargau,"2.5","45","1780",Schonenwerderstrasse 30,"5000",Aarau
10995,Aargau,"3.5","91","1780",Bahnhofstr. 20,"5034",Suhr
10996,Aargau,"2.5","54","1745",Zur Muhle 2,"4805",Brittnau
10997,Aargau,"3.5","92","1848",Breitfeldstrasse 19,"5634",Merenschwand
10998,Aargau,"2.5","59","1490",Bernaustrasse 639,"5325",Leibstadt
10999,Aargau,"3.5","90","1950",Hauptstrasse 17,"5213",Villnachern
11000,Aargau,"4.5","124","2355",Tegerfelderstr.1,"5303",Wurenlingen
11001,Aargau,"3.5","114","2300",Aecherligasse 4,"4665",Oftringen
11002,Aargau,"2.5","65","1703",alte Bremgartenstrasse 14,"5443",Niederrohrdorf
11003,Aargau,"4.5","108","2070",Kirchenfeldstrasse 78,"5630",Muri AG
11004,Aargau,"4.5","107","2246",Wiggerweg 16,"4802",Strengelbach
11006,Aargau,"3.5","96","1992",Wiggerweg 6,"4802",Strengelbach
11008,Aargau,"3.5","105","2590",Holderackerstrasse,"5442",Fislisbach
11013,Aargau,"2.5","46","1700",Aavorstadt 20,"5600",Lenzburg
11014,Aargau,"3.5","88","1850",Schulstr. 1303,"5728",Gontenschwil
11015,Aargau,"2.5","66","1765",Eschenweg 5,"5442",Fislisbach
11016,Aargau,"3.5","94","1733",Burgmattstrasse 11,"4322",Mumpf
11017,Aargau,"2.5","58","1223",Dorfstr. 1302,"5728",Gontenschwil
11018,Aargau,"4.5","91","2290",Landstrasse 87,"5430",Wettingen
11019,Aargau,"1","18","790",Kupfergasse 5,"4310",Rheinfelden
11020,Aargau,"3.5","90","2086",Hauserstrasse 2e,"5210",Windisch
11021,Aargau,"2.5","70","2224",Luxweg 1,"5000",Aarau
11022,Aargau,"3.5","85","1949",Lenzburgerstrasse 59,"5507",Mellingen
11023,Aargau,"3.5","105","2540",Erlenstrasse 1,"5462",Siglistorf
11024,Aargau,"3","105","1290",Schweizistrasse 2,"5102",Rupperswil
11025,Aargau,"2.5","60","1988",Gustav Zeiler-Ring 9,"5600",Lenzburg
11026,Aargau,"1.5","45","1070",Mitteldorfstrasse 105,"5245",Habsburg
11027,Aargau,"9","170","2750",Bruggerstrasse 67,"5330",Bad Zurzach
11028,Aargau,"3.5","79","1790",Hutmattenweg 1,"5704",Egliswil
11029,Aargau,"2.5","78","1800",Hintermattweg 3,"5443",Niederrohrdorf
11030,Aargau,"3","73","1450",Bornweg 7A,"4852",Rothrist
11032,Aargau,"2.5","76","2028",Sandackerstrasse 10,"8957",Spreitenbach
11033,Aargau,"4.5","101","1864",Weidenpark 4,"4313",Mohlin
11034,Aargau,"3.5","107","2452",Neuhofstrasse 14A,"5600",Lenzburg
11035,Aargau,"3.5","88","2050",Am Schmittenbach 10A,"5236",Remigen
11036,Aargau,"2.5","1","1349",Breitestrasse 56d,"5734",Reinach AG
11037,Aargau,"3","92","1790",Soleweg 13,"4313",Mohlin
11038,Aargau,"4.5","102","2330",Sonnenhofstr. 2a,"5621",Zufikon
11039,Aargau,"3.5","73","1330",Erlenweg 8,"5312",Dottingen
11040,Aargau,"4.5","115","2080",Cholacherstrasse 8,"5452",Oberrohrdorf
11041,Aargau,"3.5","78","1680",Am Scheidweg,"5452",Oberrohrdorf
11042,Aargau,"2.5","60","1370",Plutschackerweg 4,"5303",Wurenlingen
11043,Aargau,"3.5","82","1748",Seidenstr. 35,"5200",Brugg AG
11044,Aargau,"3","69","1605",General Guisan-Str. 52,"5000",Aarau
